Stock,Availability,Shape,Weight,Color,Clarity,Cut,Polish,Symmetry,FluorescenceColor,FluorescenceIntensity,Measurements,Lab,Certificate,Rap,Discount,percarat,FancyColor,FancyColorIntensity,FancyColorOvertone,Depth,Table,GirdleThin,GirdleThick,Girdle,GirdleCondition,CuletSize,CuletCondition,CrownHeight,CrownAngle,PavilionDepth,PavilionAngle,Country,DiamondImage,VIDEO,CertPDFUrl,Heartimage,ArrowImage,AssetImage,Keytosymbols,Shade,BlackInclusion,Milky,EyeClean,Origin,Certi Comment,Table Inc.,Table Black,Table Open,Side Inc.,Side Black,Side Open,Girdle Open,Pavallion Open
53508,Subject to Prior Sale,ROUND,1.01,H,VS2,EX,EX,EX,,NON,6.450 - 6.420 X 3.970,GIA,6472074945,7000.0,39.0,4270.0,NONE,NONE,NONE,61.7,59.0,MED,STK,4.0,FACETED,NON,,14.0,34.0,44.0,41.4,MUM,https://thnk18.azureedge.net/img/images/imaged/PUR-53508/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=PUR-53508,https://thnk18.azureedge.net/img/CertImages/6472074945.jpg,,,,CRYSTAL  CLOUD  NEEDLE,NONE,MINOR BLK,NONE,100.0,-,ADDITIONAL CLOUDS ARE NOT SHOWN. PINPOINTS ARE NOT SHOWN.,MINOR CLOUD,MINOR BLK,NONE,MINOR CRYSTAL,PIN POINT BLK,NONE,NONE,NONE
53509,Subject to Prior Sale,ROUND,1.0,H,SI1,EX,EX,VG,,FNT,6.390 - 6.350 X 3.980,GIA,2476110276,5500.0,48.0,2860.0,NONE,NONE,NONE,62.5,56.0,MED,STK,4.0,FACETED,NON,,15.5,35.5,43.0,40.8,MUM,https://thnk18.azureedge.net/img/images/imaged/PUR-53509/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=PUR-53509,https://thnk18.azureedge.net/img/CertImages/2476110276.jpg,,,,CRYSTAL  FEATHER  NEEDLE  CLOUD  INDENTED NATURAL  NATURAL,NONE,MEDIUM BLK,NONE,95.0,-,ADDITIONAL CLOUDS ARE NOT SHOWN. PINPOINTS ARE NOT SHOWN.,MINOR CLOUD,MEDIUM BLK,NONE,MINOR FEATHER,PIN POINT BLK,NONE,SMALL OPEN,NONE
53513,Subject to Prior Sale,ROUND,1.04,H,IF,EX,EX,EX,,NON,6.510 - 6.460 X 4.030,IGI,583305176,9400.0,56.5,4089.0,NONE,NONE,NONE,62.1,58.0,MEDIUM (FACETED) ,,3.0,,NON,,15.0,34.9,43.5,41.2,MUM,https://thnk18.azureedge.net/img/images/imaged/PUR-53513/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=PUR-53513,https://thnk18.azureedge.net/img/CertImages/583305176.jpg,,,,,NONE,NONE,NONE,0.0,-,IDEAL CUT ROUND BRILLIANT,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE
53514,Subject to Prior Sale,ROUND,1.01,G,IF,EX,EX,EX,,NON,6.480 - 6.420 X 3.960,IGI,583305205,11500.0,56.0,5060.0,NONE,NONE,NONE,61.4,58.0,MEDIUM (FACETED) ,,3.0,,NON,,14.0,34.1,43.5,41.2,MUM,https://thnk18.azureedge.net/img/images/imaged/PUR-53514/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=PUR-53514,https://thnk18.azureedge.net/img/CertImages/583305205.jpg,,,,,NONE,NONE,NONE,0.0,-,IDEAL CUT ROUND BRILLIANT,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE
53515,Subject to Prior Sale,ROUND,1.0,H,VVS1,EX,EX,EX,,NON,6.490 - 6.440 X 3.950,GIA,1475164262,8900.0,37.0,5607.0,NONE,NONE,NONE,61.1,59.0,THN,STK,3.5,FACETED,NON,,13.5,33.0,44.5,41.6,MUM,https://thnk18.azureedge.net/img/images/imaged/PUR-53515/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=PUR-53515,https://thnk18.azureedge.net/img/CertImages/1475164262.jpg,,,,FEATHER,NONE,NONE,NONE,100.0,-,,NONE,NONE,NONE,MINOR FEATHER,NONE,NONE,NONE,NONE
53516,Subject to Prior Sale,ROUND,1.0,I,IF,EX,EX,EX,,NON,6.400 - 6.380 X 3.980,GIA,1473060478,7800.0,39.0,4758.0,NONE,NONE,NONE,62.2,58.0,STK,,4.0,FACETED,NON,,14.5,34.5,44.0,41.4,MUM,https://thnk18.azureedge.net/img/images/imaged/PUR-53516/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=PUR-53516,https://thnk18.azureedge.net/img/CertImages/1473060478.jpg,,,,,NONE,NONE,NONE,100.0,-,MINOR DETAILS OF POLISH ARE NOT SHOWN.,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE
53517,Subject to Prior Sale,ROUND,1.18,H,IF,EX,EX,EX,,NON,6.850 - 6.820 X 4.170,IGI,583305163,9400.0,58.0,3948.0,NONE,NONE,NONE,61.0,59.0,MEDIUM (FACETED) ,,3.0,,NON,,14.0,33.8,43.5,41.2,MUM,https://thnk18.azureedge.net/img/images/imaged/PUR-53517/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=PUR-53517,https://thnk18.azureedge.net/img/CertImages/583305163.jpg,,,,,NONE,NONE,NONE,100.0,-,IDEAL CUT ROUND BRILLIANT,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE
53518,Subject to Prior Sale,ROUND,1.16,H,IF,EX,EX,EX,,NON,6.750 - 6.720 X 4.180,IGI,583305166,9400.0,58.0,3948.0,NONE,NONE,NONE,62.0,57.0,MEDIUM (FACETED) ,,3.0,,NON,,15.0,35.0,43.0,41.0,MUM,https://thnk18.azureedge.net/img/images/imaged/PUR-53518/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=PUR-53518,https://thnk18.azureedge.net/img/CertImages/583305166.jpg,,,,,NONE,NONE,NONE,100.0,-,IDEAL CUT ROUND BRILLIANT,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE
53520,Subject to Prior Sale,ROUND,1.13,I,VVS2,EX,EX,EX,,NON,6.680 - 6.640 X 4.140,GIA,7476075069,7000.0,37.0,4410.0,NONE,NONE,NONE,62.2,57.0,MED,STK,4.0,FACETED,NON,,15.0,35.0,43.5,41.0,MUM,https://thnk18.azureedge.net/img/images/imaged/PUR-53520/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=PUR-53520,https://thnk18.azureedge.net/img/CertImages/7476075069.jpg,,,,PINPOINT,NONE,NONE,NONE,100.0,-,,MINOR PINPOINT,NONE,NONE,MINOR PINPOINT,NONE,NONE,NONE,NONE
53521,Subject to Prior Sale,ROUND,1.11,I,VVS1,EX,EX,EX,,NON,6.670 - 6.630 X 4.110,GIA,6475074886,7400.0,38.0,4588.0,NONE,NONE,NONE,61.7,57.0,MED,,3.5,FACETED,NON,,14.5,34.5,43.5,41.2,MUM,https://thnk18.azureedge.net/img/images/imaged/PUR-53521/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=PUR-53521,https://thnk18.azureedge.net/img/CertImages/6475074886.jpg,,,,PINPOINT  FEATHER,NONE,NONE,NONE,100.0,-,,MINOR PINPOINT,NONE,NONE,MINOR FEATHER,NONE,NONE,NONE,NONE
53522,Subject to Prior Sale,ROUND,1.11,I,VVS2,EX,EX,EX,,NON,6.700 - 6.680 X 4.080,GIA,2476060465,7000.0,37.0,4410.0,NONE,NONE,NONE,60.9,59.0,MED,,3.5,FACETED,NON,,13.5,33.5,44.0,41.4,MUM,https://thnk18.azureedge.net/img/images/imaged/PUR-53522/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=PUR-53522,https://thnk18.azureedge.net/img/CertImages/2476060465.jpg,,,,PINPOINT,NONE,NONE,NONE,100.0,-,,MINOR PINPOINT,NONE,NONE,MINOR PINPOINT,NONE,NONE,NONE,NONE
53523,Subject to Prior Sale,ROUND,1.02,H,IF,EX,EX,EX,,NON,6.470 - 6.420 X 4.030,IGI,583305208,9400.0,56.0,4136.0,NONE,NONE,NONE,62.5,56.0,THIN,MEDIUM (FACETED),3.0,,NON,,15.5,35.1,43.5,41.1,MUM,https://thnk18.azureedge.net/img/images/imaged/PUR-53523/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=PUR-53523,https://thnk18.azureedge.net/img/CertImages/583305208.jpg,,,,,NONE,NONE,NONE,100.0,-,IDEAL CUT ROUND BRILLIANT,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE
53524,Subject to Prior Sale,ROUND,1.01,H,VVS1,EX,EX,EX,,NON,6.420 - 6.370 X 4.030,IGI,583305180,8900.0,55.0,4005.0,NONE,NONE,NONE,62.9,57.0,THIN,MEDIUM (FACETED),3.0,,NON,,15.5,35.5,44.0,41.4,MUM,https://thnk18.azureedge.net/img/images/imaged/PUR-53524/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=PUR-53524,https://thnk18.azureedge.net/img/CertImages/583305180.jpg,,,,,NONE,NONE,NONE,100.0,-,N/A,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE
53526,Subject to Prior Sale,ROUND,1.1,I,VVS1,EX,EX,EX,,NON,6.650 - 6.600 X 4.110,GIA,6471164464,7400.0,39.0,4514.0,NONE,NONE,NONE,62.0,58.0,THN,STK,4.0,FACETED,NON,,14.5,34.5,43.5,41.2,MUM,https://thnk18.azureedge.net/img/images/imaged/PUR-53526R/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=PUR-53526R,https://thnk18.azureedge.net/img/CertImages/6471164464.jpg,,,,CLOUD  PINPOINT,NONE,NONE,NONE,100.0,-,,NONE,NONE,NONE,MINOR CLOUD,NONE,NONE,NONE,NONE
53527,Subject to Prior Sale,ROUND,1.07,I,VVS2,EX,EX,EX,,NON,6.590 - 6.550 X 4.070,GIA,6471075017,7000.0,37.5,4375.0,NONE,NONE,NONE,62.0,56.0,MED,,3.5,FACETED,NON,,15.0,35.0,43.5,41.0,MUM,https://thnk18.azureedge.net/img/images/imaged/PUR-53527/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=PUR-53527,https://thnk18.azureedge.net/img/CertImages/6471075017.jpg,,,,CLOUD  NEEDLE,NONE,NONE,NONE,100.0,-,ADDITIONAL CLOUDS ARE NOT SHOWN. PINPOINTS ARE NOT SHOWN.,MINOR CLOUD,NONE,NONE,NONE,NONE,NONE,NONE,NONE
53531,Subject to Prior Sale,ROUND,1.16,G,VS1,EX,EX,EX,,NON,6.820 - 6.780 X 4.130,IGI,583305204,8900.0,55.5,3960.5,NONE,NONE,NONE,60.8,58.0,MEDIUM (FACETED) ,,3.0,,NON,,13.5,33.2,43.5,41.1,MUM,https://thnk18.azureedge.net/img/images/imaged/PUR-53531/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=PUR-53531,https://thnk18.azureedge.net/img/CertImages/583305204.jpg,,,,,NONE,NONE,NONE,100.0,-,IDEAL CUT ROUND BRILLIANT,NONE,NONE,NONE,MINOR FEATHER,NONE,NONE,NONE,NONE
53532,Subject to Prior Sale,ROUND,1.09,I,IF,EX,EX,EX,,NON,6.710 - 6.670 X 4.020,GIA,1477164410,7800.0,40.0,4680.0,NONE,NONE,NONE,60.0,59.0,MED,STK,3.5,FACETED,NON,,12.5,32.0,43.5,41.2,MUM,https://thnk18.azureedge.net/img/images/imaged/PUR-53532/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=PUR-53532,https://thnk18.azureedge.net/img/CertImages/1477164410.jpg,,,,,NONE,NONE,NONE,100.0,-,MINOR DETAILS OF POLISH ARE NOT SHOWN.,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE
53533,Subject to Prior Sale,ROUND,1.13,G,VVS2,EX,EX,EX,,NON,6.790 - 6.730 X 4.090,IGI,583305169,10100.0,57.0,4343.0,NONE,NONE,NONE,60.5,61.0,MEDIUM (FACETED) ,,3.0,,NON,,13.0,33.7,44.0,41.7,MUM,https://thnk18.azureedge.net/img/images/imaged/PUR-53533/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=PUR-53533,https://thnk18.azureedge.net/img/CertImages/583305169.jpg,,,,,NONE,NONE,NONE,100.0,-,N/A,NONE,NONE,NONE,MINOR CLOUD,NONE,NONE,NONE,NONE
53534,Subject to Prior Sale,ROUND,1.13,G,VS1,EX,EX,EX,,NON,6.780 - 6.730 X 4.100,IGI,583305170,8900.0,55.5,3960.5,NONE,NONE,NONE,60.8,59.0,THIN,MEDIUM (FACETED),3.0,,NON,,14.0,34.1,43.5,41.2,MUM,https://thnk18.azureedge.net/img/images/imaged/PUR-53534/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=PUR-53534,https://thnk18.azureedge.net/img/CertImages/583305170.jpg,,,,,NONE,NONE,NONE,100.0,-,IDEAL CUT ROUND BRILLIANT,NONE,NONE,NONE,MINOR CRYSTAL,PIN POINT BLK,NONE,NONE,NONE
53535,Subject to Prior Sale,ROUND,1.12,I,VS1,EX,EX,EX,,FNT,6.680 - 6.660 X 4.110,GIA,2476074868,6500.0,39.0,3965.0,NONE,NONE,NONE,61.6,58.0,MED,STK,3.5,FACETED,NON,,14.5,34.5,43.5,41.2,MUM,https://thnk18.azureedge.net/img/images/imaged/PUR-53535/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=PUR-53535,https://thnk18.azureedge.net/img/CertImages/2476074868.jpg,,,,CRYSTAL  PINPOINT,INSPECTION ADVISABLE,PIN POINT BLK,NONE,100.0,-,ADDITIONAL PINPOINTS  CLOUDS AND SURFACE GRAINING ARE NOT SHOWN.,MINOR CLOUD,PIN POINT BLK,NONE,NONE,NONE,NONE,NONE,NONE
53536,Subject to Prior Sale,ROUND,1.12,G,VS1,EX,EX,EX,,NON,6.710 - 6.680 X 4.130,IGI,583305194,8900.0,55.5,3960.5,NONE,NONE,NONE,61.8,56.0,MEDIUM (FACETED) ,,3.0,,NON,,15.0,34.6,43.0,41.0,MUM,https://thnk18.azureedge.net/img/images/imaged/PUR-53536/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=PUR-53536,https://thnk18.azureedge.net/img/CertImages/583305194.jpg,,,,,NONE,NONE,NONE,100.0,-,IDEAL CUT ROUND BRILLIANT,MINOR CLOUD,NONE,NONE,NONE,NONE,NONE,NONE,NONE
53537,Subject to Prior Sale,ROUND,1.09,I,VVS1,EX,EX,EX,,NON,6.660 - 6.610 X 4.030,GIA,2477164229,7400.0,39.0,4514.0,NONE,NONE,NONE,60.7,61.0,MED,,3.5,FACETED,NON,,14.0,35.5,43.5,41.0,MUM,https://thnk18.azureedge.net/img/images/imaged/PUR-53537/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=PUR-53537,https://thnk18.azureedge.net/img/CertImages/2477164229.jpg,,,,PINPOINT,NONE,NONE,NONE,100.0,-,,NONE,NONE,NONE,MINOR PINPOINT,NONE,NONE,NONE,NONE
53538,Subject to Prior Sale,ROUND,1.12,G,VVS2,EX,EX,EX,,NON,6.750 - 6.710 X 4.070,IGI,583305171,10100.0,57.0,4343.0,NONE,NONE,NONE,60.6,59.0,MEDIUM (FACETED) ,,3.0,,NON,,13.5,33.6,43.0,41.0,MUM,https://thnk18.azureedge.net/img/images/imaged/PUR-53538/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=PUR-53538,https://thnk18.azureedge.net/img/CertImages/583305171.jpg,,,,,NONE,NONE,NONE,100.0,-,IDEAL CUT ROUND BRILLIANT,MINOR PINPOINT,NONE,NONE,MINOR FEATHER,NONE,NONE,NONE,NONE
53540,Subject to Prior Sale,ROUND,1.11,G,VS1,EX,EX,EX,,NON,6.700 - 6.650 X 4.090,IGI,583305173,8900.0,55.5,3960.5,NONE,NONE,NONE,61.3,59.0,MEDIUM (FACETED) ,,3.0,,NON,,14.0,34.1,43.5,41.2,MUM,https://thnk18.azureedge.net/img/images/imaged/PUR-53540/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=PUR-53540,https://thnk18.azureedge.net/img/CertImages/583305173.jpg,,,,,NONE,NONE,NONE,100.0,-,IDEAL CUT ROUND BRILLIANT,MINOR CRYSTAL,NONE,NONE,NONE,NONE,NONE,NONE,NONE
53541,Subject to Prior Sale,ROUND,1.02,H,VS1,EX,EX,EX,,NON,6.460 - 6.410 X 4.000,IGI,583305177,7700.0,54.0,3542.0,NONE,NONE,NONE,62.2,58.0,THIN,MEDIUM (FACETED),3.0,,NON,,15.0,36.2,43.5,41.0,MUM,https://thnk18.azureedge.net/img/images/imaged/PUR-53541/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=PUR-53541,https://thnk18.azureedge.net/img/CertImages/583305177.jpg,,,,,NONE,NONE,NONE,100.0,-,IDEAL CUT ROUND BRILLIANT,MINOR CLOUD,NONE,NONE,MINOR PINPOINT,PIN POINT BLK,NONE,NONE,NONE
53542,Subject to Prior Sale,ROUND,1.01,H,VS1,EX,EX,EX,,NON,6.500 - 6.450 X 3.980,IGI,583305179,7700.0,53.0,3619.0,NONE,NONE,NONE,61.4,58.0,THIN,MEDIUM (FACETED),3.0,,NON,,14.5,34.3,43.5,41.3,MUM,https://thnk18.azureedge.net/img/images/imaged/PUR-53542/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=PUR-53542,https://thnk18.azureedge.net/img/CertImages/583305179.jpg,,,,,NONE,PIN POINT BLK,NONE,100.0,-,IDEAL CUT ROUND BRILLIANT,MINOR CLOUD,PIN POINT BLK,NONE,MINOR FEATHER,NONE,NONE,NONE,NONE
53545,Subject to Prior Sale,ROUND,1.15,J,VS2,EX,EX,EX,,NON,6.740 - 6.700 X 4.130,GIA,2474075006,4700.0,42.0,2726.0,NONE,NONE,NONE,61.4,59.0,MED,STK,3.5,FACETED,NON,,14.5,34.5,43.5,41.0,MUM,https://thnk18.azureedge.net/img/images/imaged/PUR-53545/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=PUR-53545,https://thnk18.azureedge.net/img/CertImages/2474075006.jpg,,,,CRYSTAL  CLOUD  NEEDLE,NONE,MINOR BLK,NONE,100.0,-,ADDITIONAL CLOUDS  PINPOINTS AND SURFACE GRAINING ARE NOT SHOWN.,MINOR CRYSTAL,MINOR BLK,NONE,MINOR CLOUD,NONE,NONE,NONE,NONE
53547,Subject to Prior Sale,ROUND,1.13,I,VS2,EX,EX,EX,,NON,6.700 - 6.660 X 4.120,GIA,5473060488,5800.0,38.0,3596.0,NONE,NONE,NONE,61.7,57.0,THN,STK,3.5,FACETED,NON,,15.0,35.0,43.5,41.0,MUM,https://thnk18.azureedge.net/img/images/imaged/PUR-53547/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=PUR-53547,https://thnk18.azureedge.net/img/CertImages/5473060488.jpg,,,,CRYSTAL  PINPOINT  NEEDLE,NONE,MINOR BLK,NONE,100.0,-,ADDITIONAL PINPOINTS ARE NOT SHOWN.,MINOR CRYSTAL,MINOR BLK,NONE,MINOR PINPOINT,NONE,NONE,NONE,NONE
53548,Subject to Prior Sale,ROUND,1.13,I,VS2,EX,EX,EX,,NON,6.720 - 6.700 X 4.140,GIA,7473074905,5800.0,37.5,3625.0,NONE,NONE,NONE,61.6,56.0,MED,,3.5,FACETED,NON,,15.0,34.5,43.0,41.0,MUM,https://thnk18.azureedge.net/img/images/imaged/PUR-53548/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=PUR-53548,https://thnk18.azureedge.net/img/CertImages/7473074905.jpg,,,,CLOUD  CRYSTAL  FEATHER  NEEDLE,NONE,PIN POINT BLK,NONE,0.0,-,ADDITIONAL CLOUDS ARE NOT SHOWN. PINPOINTS ARE NOT SHOWN.,MINOR CRYSTAL,PIN POINT BLK,NONE,MINOR CRYSTAL,NONE,NONE,NONE,NONE
53549,Subject to Prior Sale,ROUND,1.12,I,VS2,EX,EX,EX,,NON,6.660 - 6.630 X 4.130,GIA,1473074860,5800.0,36.0,3712.0,NONE,NONE,NONE,62.2,58.0,MED,STK,3.5,FACETED,NON,,14.5,34.5,44.0,41.4,MUM,https://thnk18.azureedge.net/img/images/imaged/PUR-53549/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=PUR-53549,https://thnk18.azureedge.net/img/CertImages/1473074860.jpg,,,,CRYSTAL  CLOUD  FEATHER  NEEDLE  NATURAL,NONE,PIN POINT BLK,NONE,95.0,-,ADDITIONAL CLOUDS  PINPOINTS AND INTERNAL GRAINING ARE NOT SHOWN.,MINOR CRYSTAL,PIN POINT BLK,NONE,MINOR CLOUD,PIN POINT BLK,NONE,SMALL OPEN,NONE
53550,Subject to Prior Sale,ROUND,1.12,I,VS2,EX,EX,EX,,NON,6.690 - 6.660 X 4.120,GIA,7478060614,5800.0,46.0,3132.0,NONE,NONE,NONE,61.7,58.0,MED,STK,3.5,FACETED,NON,,14.5,34.5,43.5,41.2,MUM,https://thnk18.azureedge.net/img/images/imaged/PUR-53550/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=PUR-53550,https://thnk18.azureedge.net/img/CertImages/7478060614.jpg,,,,FEATHER  NEEDLE  NATURAL,MIX TINGE 1,PIN POINT BLK,NONE,100.0,-,CLOUDS ARE NOT SHOWN.,MINOR FEATHER,PIN POINT BLK,NONE,MINOR FEATHER,NONE,NONE,SMALL OPEN,NONE
53552,Subject to Prior Sale,ROUND,1.1,I,VS2,EX,EX,EX,,NON,6.640 - 6.600 X 4.090,GIA,6472074843,5800.0,38.0,3596.0,NONE,NONE,NONE,61.8,58.0,MED,STK,3.5,FACETED,NON,,14.5,35.0,43.5,41.0,MUM,https://thnk18.azureedge.net/img/images/imaged/PUR-53552/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=PUR-53552,https://thnk18.azureedge.net/img/CertImages/6472074843.jpg,,,,CLOUD  CRYSTAL  NEEDLE,NONE,PIN POINT BLK,NONE,100.0,-,ADDITIONAL CLOUDS ARE NOT SHOWN. PINPOINTS ARE NOT SHOWN.,NONE,PIN POINT BLK,NONE,NONE,PIN POINT BLK,NONE,NONE,NONE
53555,Subject to Prior Sale,ROUND,1.03,I,VS2,EX,EX,EX,,NON,6.520 - 6.470 X 4.010,GIA,1473075050,5800.0,38.0,3596.0,NONE,NONE,NONE,61.8,57.0,THN,STK,3.5,FACETED,NON,,15.0,34.5,43.5,41.2,MUM,https://thnk18.azureedge.net/img/images/imaged/PUR-53555/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=PUR-53555,https://thnk18.azureedge.net/img/CertImages/1473075050.jpg,,,,CLOUD  CRYSTAL  NEEDLE,NONE,MINOR BLK,NONE,100.0,-,PINPOINTS ARE NOT SHOWN.,MINOR CLOUD,MINOR BLK,NONE,NONE,NONE,NONE,NONE,NONE
53558,Subject to Prior Sale,ROUND,1.01,H,VS2,EX,EX,EX,,NON,6.470 - 6.410 X 3.980,IGI,583305198,7000.0,53.0,3290.0,NONE,NONE,NONE,62.0,58.0,MEDIUM (FACETED) ,,3.0,,NON,,14.5,35.0,43.5,41.2,MUM,https://thnk18.azureedge.net/img/images/imaged/PUR-53558/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=PUR-53558,https://thnk18.azureedge.net/img/CertImages/583305198.jpg,,,,,NONE,NONE,NONE,95.0,-,IDEAL CUT ROUND BRILLIANT,MINOR CRYSTAL,NONE,NONE,MINOR FEATHER,NONE,NONE,NONE,NONE
53561,Subject to Prior Sale,ROUND,1.0,H,VVS1,EX,EX,EX,,NON,6.500 - 6.470 X 3.900,IGI,583305185,8900.0,55.0,4005.0,NONE,NONE,NONE,60.1,60.0,THIN,MEDIUM (FACETED),3.0,,NON,,13.5,34.6,43.0,40.8,MUM,https://thnk18.azureedge.net/img/images/imaged/PUR-53561/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=PUR-53561,https://thnk18.azureedge.net/img/CertImages/583305185.jpg,,,,,NONE,NONE,NONE,100.0,-,IDEAL CUT ROUND BRILLIANT,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE
53564,Subject to Prior Sale,ROUND,1.02,H,VVS2,EX,EX,EX,,NON,6.430 - 6.390 X 3.960,IGI,583305178,8300.0,55.0,3735.0,NONE,NONE,NONE,61.8,60.0,MEDIUM,SLIGHTLY THICK (FACETE,4.0,,NON,,14.5,35.9,43.0,40.8,MUM,https://thnk18.azureedge.net/img/images/imaged/PUR-53564/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=PUR-53564,https://thnk18.azureedge.net/img/CertImages/583305178.jpg,,,,,NONE,NONE,NONE,100.0,-,IDEAL CUT ROUND BRILLIANT,MINOR CLOUD,NONE,NONE,NONE,NONE,NONE,SMALL OPEN,SMALL OPEN
53568,Subject to Prior Sale,ROUND,1.02,I,VS2,EX,EX,EX,,NON,6.480 - 6.440 X 3.970,IGI,583305197,5800.0,56.5,2523.0,NONE,NONE,NONE,61.5,58.0,MEDIUM,SLIGHTLY THICK (FACETE,0.0,,NON,,14.0,34.4,43.0,41.0,MUM,https://thnk18.azureedge.net/img/images/imaged/PUR-53568/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=PUR-53568,https://thnk18.azureedge.net/img/CertImages/583305197.jpg,,,,,NONE,MINOR BLK,NONE,100.0,-,IDEAL CUT ROUND BRILLIANT,NONE,MINOR BLK,NONE,MINOR FEATHER,NONE,NONE,SMALL OPEN,NONE
53569,Subject to Prior Sale,ROUND,1.5,H,SI2,EX,EX,VG,,NON,7.300 - 7.250 X 4.580,GIA,6441026809,7000.0,54.0,3220.0,,,,63.0,55.0,MED,STK,3.5,FACETED,NON,,16.5,36.5,43.0,40.6,MUM,https://thnk18.azureedge.net/img/images/imaged/J529-247304/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=J529-247304,https://thnk18.azureedge.net/img/CertImages/6441026809.jpg,,,,CRYSTAL  INDENTED NATURAL  NEEDLE  NATURAL,NONE,MEDIUM BLK,NONE,80.0,-,CLOUDS ARE NOT SHOWN. PINPOINTS ARE NOT SHOWN.,MINOR CRYSTAL,MEDIUM BLK,NONE,MINOR CRYSTAL,PIN POINT BLK,SMALL OPEN,SMALL OPEN,NONE
53571,Subject to Prior Sale,ROUND,1.7,H,SI2,EX,EX,EX,BLUE,MED,7.630 - 7.570 X 4.720,GIA,5456587159,7000.0,48.0,3640.0,NONE,NONE,NONE,62.1,58.0,MED,STK,3.5,FACETED,NON,,15.5,36.0,43.0,40.8,MUM,https://thnk18.azureedge.net/img/images/imaged/K401-268952/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=K401-268952,https://thnk18.azureedge.net/img/CertImages/5456587159.jpg,,,,CRYSTAL  TWINNING WISP  FEATHER,INSPECTION ADVISABLE,MEDIUM BLK,NONE,70.0,-,CLOUDS  PINPOINTS AND SURFACE GRAINING ARE NOT SHOWN.,MINOR CRYSTAL,MEDIUM BLK,NONE,MEDIUM FEATHER,HEAVY BLK,NONE,NONE,NONE
53578,Subject to Prior Sale,BAGUETTE,0.34,E,SI1,,VG,VG,,NON,8.530 - 2.590 X 1.400,GIA,2467975573,1600.0,-14.0,1824.0,NONE,NONE,NONE,54.0,71.0,THK,VTK,0.0,Polished,NON,,0.0,0.0,0.0,0.0,MUM,https://thnk18.azureedge.net/img/images/imaged/BL-53578/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=BL-53578,https://thnk18.azureedge.net/img/CertImages/2467975573.jpg,,,,Twinning Wisp,,NONE,,0.0,-,,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE
