REPORT_NO,CERTI_IMAGE,B2B_MP4,HEART_IMAGE,PLOTTING_IMAGE,PURITY,COLOR,REPORT_COMMENT,CROWN_ANGLE,CROWN_HEIGHT,CULET,CUT,DEPTH_PER,REAL_IMAGE,EYE_CLEAN,FLS,KEY_TO_SYMBOLS,LAB,LASER_INSCRIPTION,MEASUREMENT,LENGTH_1,WIDTH,DEPTH,PAV_ANGLE,PAV_HEIGHT,POLISH,RAP_PRICE,CTS,AVG_DIA,DISC_PER,NET_RATE,NET_VALUE,SHAPE,SHADE,SYMM,TABLE_PER,HA,PACKET_NO,LOCATION,CENTER_NATTS,SIDE_NATTS,CENTER_FEATHER,SIDE_FEATHER,CROWN_OPEN,POP,XTOP,BRAND,TYPE2_CERT,BRILLIANCY,DNA,ARROW_IMAGE,ASST_SCOPE_IMAGE,B2C_MP4,B2C_IMAGE,GIRDLE,COMMENTS,CERTI_LINK,VIDEO
2225947264,http://diamondmedia.s3.amazonaws.com/CERTPDF/2225947264.pdf,https://s3.amazonaws.com/diamondmedia/B2B/Vision360.html?d=1403071201&sr=10&s=20,false,http://diamondmedia.s3.amazonaws.com/PLOTTING/1403071201.gif,VVS2,G,Additional pinpoints are not shown.,47.13,14.83,NONE,VG,67.4,http://diamondmedia.s3.amazonaws.com/B2B/imaged/1403071201/still.jpg,Y,NON,Needle  Pinpoint  Cloud,GIA,GIA 2225947264,7.74*5.55*3.74,7.74,5.55,3.74,56.67,50.66,EX,11700,1.5,1.39,-47.8,6107.4,9161.1,EM,WHT,EX,65,,1403071201,IND,CN0,SN0,CW1,SW1,N,N,N,CANADAMARK,,EX,http://view.diadna.com/dna/1403071201,false,https://diamondmedia.s3.us-east-1.amazonaws.com/B2B/imaged/1403071201/ASET_Black_BG.jpg,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1403071201/video.mp4,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1403071201/still.jpg,MED - STK,,,
5222962567,http://diamondmedia.s3.amazonaws.com/CERTPDF/5222962567.pdf,https://s3.amazonaws.com/diamondmedia/B2B/Vision360.html?d=1843021001&sr=10&s=20,false,http://diamondmedia.s3.amazonaws.com/PLOTTING/1843021001.gif,VVS2,H,Additional pinpoints are not shown.,46.63,10.86,NONE,VG,66.2,http://diamondmedia.s3.amazonaws.com/B2B/imaged/1843021001/still.jpg,Y,FNT,Pinpoint,GIA,GIA 5222962567,8.22*5.46*3.62,8.22,5.46,3.62,54.88,52.88,EX,9900,1.52,1.51,-51,4851,7373.52,EM,WHT,EX,68,,1843021001,IND,CN0,SN0,CW1,SW1,N,N,N,,,EX,http://view.diadna.com/dna/1843021001,false,https://diamondmedia.s3.us-east-1.amazonaws.com/B2B/imaged/1843021001/ASET_Black_BG.jpg,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1843021001/video.mp4,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1843021001/still.jpg,STK,,,
6237005315,http://diamondmedia.s3.amazonaws.com/CERTPDF/6237005315.pdf,https://s3.amazonaws.com/diamondmedia/B2B/Vision360.html?d=1303059902&sr=10&s=20,false,http://diamondmedia.s3.amazonaws.com/PLOTTING/1303059902.gif,VVS2,I,,45.66,11.56,NONE,,66.8,http://diamondmedia.s3.amazonaws.com/B2B/imaged/1303059902/still.jpg,Y,MED,Feather,GIA,GIA 6237005315,8.03*5.4*3.61,8.03,5.4,3.61,56.47,51.13,EX,8200,1.5,1.49,-50,4100,6150,EM,OWH,EX,67,,1303059902,IND,CN0,SN0,CW1,SW0,N,N,N,,,EX,http://view.diadna.com/dna/1303059902,false,https://diamondmedia.s3.us-east-1.amazonaws.com/B2B/imaged/1303059902/ASET_Black_BG.jpg,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1303059902/video.mp4,false,THK - VTK,,,
2221827573,http://diamondmedia.s3.amazonaws.com/CERTPDF/2221827573.pdf,https://s3.amazonaws.com/diamondmedia/B2B/Vision360.html?d=1402129001&sr=10&s=20,false,http://diamondmedia.s3.amazonaws.com/PLOTTING/1402129001.gif,VVS2,J,,53.02,16.38,NONE,,67,http://diamondmedia.s3.amazonaws.com/B2B/imaged/1402129001/still.jpg,Y,NON,Pinpoint,GIA,GIA 2221827573,7.72*5.62*3.77,7.72,5.62,3.77,56.69,48.58,EX,6600,1.58,1.37,-45.1,3623.4,5724.97,EM,OWH,VG,65,,1402129001,IND,CN0,SN0,CW1,SW1,N,N,N,CANADAMARK,,EX,http://view.diadna.com/dna/1402129001,false,https://diamondmedia.s3.us-east-1.amazonaws.com/B2B/imaged/1402129001/ASET_Black_BG.jpg,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1402129001/video.mp4,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1402129001/still.jpg,MED - STK,,,
5221661728,http://diamondmedia.s3.amazonaws.com/CERTPDF/5221661728.pdf,https://s3.amazonaws.com/diamondmedia/B2B/Vision360.html?d=1302079801&sr=10&s=20,false,http://diamondmedia.s3.amazonaws.com/PLOTTING/1302079801.gif,VVS2,J,,52.23,10.29,NONE,,68.7,http://diamondmedia.s3.amazonaws.com/B2B/imaged/1302079801/still.jpg,Y,FNT,Feather,GIA,GIA 5221661728,7.34*5.48*3.77,7.34,5.48,3.77,59.98,53.16,EX,6600,1.5,1.34,-54,3036,4554,EM,OWH,EX,69,,1302079801,IND,CN0,SN0,CW1,SW2,N,N,N,,,EX,http://view.diadna.com/dna/1302079801,false,https://diamondmedia.s3.us-east-1.amazonaws.com/B2B/imaged/1302079801/ASET_Black_BG.jpg,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1302079801/video.mp4,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1302079801/still.jpg,VTK,,,
6461708523,http://diamondmedia.s3.amazonaws.com/CERTPDF/6461708523.pdf,https://s3.amazonaws.com/diamondmedia/B2B/Vision360.html?d=1403040501&sr=10&s=20,false,http://diamondmedia.s3.amazonaws.com/PLOTTING/1403040501.gif,VS1,E,Pinpoints are not shown.,0,10.48,NONE,VG,67.4,http://diamondmedia.s3.amazonaws.com/B2B/imaged/1403040501/still.jpg,Y,NON,Crystal  Needle,GIA,GIA 6461708523,8.04*5.42*3.66,8.04,5.42,3.66,0,54.2,EX,12800,1.51,1.48,-47.8,6681.6,10089.22,EM,WHT,EX,69,,1403040501,IND,CN1,SN0,CW1,SW1,N,N,N,,,EX,http://view.diadna.com/dna/1403040501,false,https://diamondmedia.s3.us-east-1.amazonaws.com/B2B/imaged/1403040501/ASET_Black_BG.jpg,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1403040501/video.mp4,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1403040501/still.jpg,STK,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6452573474,http://diamondmedia.s3.amazonaws.com/CERTPDF/6452573474.pdf,https://s3.amazonaws.com/diamondmedia/B2B/Vision360.html?d=1402116001&sr=10&s=20,false,http://diamondmedia.s3.amazonaws.com/PLOTTING/1402116001.gif,VS1,E,,52.77,16.68,NONE,,69,http://diamondmedia.s3.amazonaws.com/B2B/imaged/1402116001/still.jpg,Y,NON,Crystal  Pinpoint  Indented Natural,GIA,GIA 6452573474,7.43*5.42*3.74,7.43,5.42,3.74,60.34,49.01,EX,12800,1.5,1.37,-52.7,6054.4,9081.6,EM,WHT,VG,68,,1402116001,IND,CN0,SN0,CW1,SW0,N,N,N,,,EX,http://view.diadna.com/dna/1402116001,false,https://diamondmedia.s3.us-east-1.amazonaws.com/B2B/imaged/1402116001/ASET_Black_BG.jpg,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1402116001/video.mp4,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1402116001/still.jpg,THN - STK,,,
6475009266,http://diamondmedia.s3.amazonaws.com/CERTPDF/6475009266.pdf,https://s3.amazonaws.com/diamondmedia/B2B/Vision360.html?d=3113109001&sr=10&s=20,false,http://diamondmedia.s3.amazonaws.com/PLOTTING/3113109001.gif,VS1,E,Pinpoints are not shown.,51.71,14.12,NONE,,68.9,http://diamondmedia.s3.amazonaws.com/B2B/imaged/3113109001/still.jpg,Y,FNT,Feather  Needle  Natural  Extra Facet,GIA,GIA 6475009266,7.4*5.45*3.75,7.4,5.45,3.75,58.37,50.39,EX,12800,1.5,1.36,-55,5760,8640,EM,WHT,EX,68,,3113109001,USA,CN0,SN0,CW1,SW1,N,N,N,,,EX,http://view.diadna.com/dna/3113109001,false,https://diamondmedia.s3.us-east-1.amazonaws.com/B2B/imaged/3113109001/ASET_Black_BG.jpg,http://diamondmedia.s3.amazonaws.com/B2C/imaged/3113109001/video.mp4,http://diamondmedia.s3.amazonaws.com/B2C/imaged/3113109001/still.jpg,VTK,,,
6224748262,http://diamondmedia.s3.amazonaws.com/CERTPDF/6224748262.pdf,https://s3.amazonaws.com/diamondmedia/B2B/Vision360.html?d=1402092501&sr=10&s=20,false,http://diamondmedia.s3.amazonaws.com/PLOTTING/1402092501.gif,VS1,F,,52.3,10.41,NONE,,68.4,http://diamondmedia.s3.amazonaws.com/B2B/imaged/1402092501/still.jpg,Y,NON,Crystal  Needle  Indented Natural,GIA,GIA 6224748262,7.68*5.61*3.84,7.68,5.61,3.84,56.06,55.23,EX,12200,1.5,1.37,-51.8,5880.4,8820.6,EM,WHT,VG,70,,1402092501,IND,CN1,SN0,CW1,SW1,N,N,N,CANADAMARK,,EX,http://view.diadna.com/dna/1402092501,false,https://diamondmedia.s3.us-east-1.amazonaws.com/B2B/imaged/1402092501/ASET_Black_BG.jpg,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1402092501/video.mp4,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1402092501/still.jpg,STK - THK,,,
2225836337,http://diamondmedia.s3.amazonaws.com/CERTPDF/2225836337.pdf,https://s3.amazonaws.com/diamondmedia/B2B/Vision360.html?d=1402138401&sr=10&s=20,false,http://diamondmedia.s3.amazonaws.com/PLOTTING/1402138401.gif,VS1,F,Additional pinpoints are not shown.,52.45,9.63,NONE,,67.5,http://diamondmedia.s3.amazonaws.com/B2B/imaged/1402138401/still.jpg,N,NON,Needle  Feather  Pinpoint,GIA,GIA 2225836337,7.74*5.59*3.77,7.74,5.59,3.77,56.99,54.76,EX,12200,1.5,1.38,-55,5490,8235,EM,WHT,VG,71,,1402138401,IND,CN1,SN1,CW2,SW1,N,N,N,,,EX,http://view.diadna.com/dna/1402138401,false,https://diamondmedia.s3.us-east-1.amazonaws.com/B2B/imaged/1402138401/ASET_Black_BG.jpg,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1402138401/video.mp4,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1402138401/still.jpg,STK - THK,,,
2235000035,http://diamondmedia.s3.amazonaws.com/CERTPDF/2235000035.pdf,https://s3.amazonaws.com/diamondmedia/B2B/Vision360.html?d=1403057301&sr=10&s=20,false,http://diamondmedia.s3.amazonaws.com/PLOTTING/1403057301.gif,VS1,F,Additional pinpoints are not shown. Surface graining is not shown.,52.02,16.9,NONE,,68.8,http://diamondmedia.s3.amazonaws.com/B2B/imaged/1403057301/still.jpg,Y,NON,Crystal  Feather  Pinpoint  Natural,GIA,GIA 2235000035,7.46*5.39*3.71,7.46,5.39,3.71,56.25,46.96,EX,12200,1.5,1.38,-51,5978,8967,EM,WHT,VG,67,,1403057301,IND,CN1,SN0,CW1,SW1,N,N,N,CANADAMARK,,EX,http://view.diadna.com/dna/1403057301,false,https://diamondmedia.s3.us-east-1.amazonaws.com/B2B/imaged/1403057301/ASET_Black_BG.jpg,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1403057301/video.mp4,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1403057301/still.jpg,VTK,,,
2225947234,http://diamondmedia.s3.amazonaws.com/CERTPDF/2225947234.pdf,https://s3.amazonaws.com/diamondmedia/B2B/Vision360.html?d=1403067301&sr=10&s=20,false,http://diamondmedia.s3.amazonaws.com/PLOTTING/1403067301.gif,VS1,F,Additional pinpoints are not shown.,51.67,15.66,NONE,,68.9,http://diamondmedia.s3.amazonaws.com/B2B/imaged/1403067301/still.jpg,Y,NON,Crystal  Cloud  Pinpoint,GIA,GIA 2225947234,7.39*5.44*3.75,7.39,5.44,3.75,57.78,48,EX,12200,1.5,1.36,-50,6100,9150,EM,WHT,VG,67,,1403067301,IND,CN1,SN0,CW1,SW1,N,N,N,CANADAMARK,,EX,http://view.diadna.com/dna/1403067301,false,https://diamondmedia.s3.us-east-1.amazonaws.com/B2B/imaged/1403067301/ASET_Black_BG.jpg,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1403067301/video.mp4,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1403067301/still.jpg,VTK,,,
7466689423,http://diamondmedia.s3.amazonaws.com/CERTPDF/7466689423.pdf,https://s3.amazonaws.com/diamondmedia/B2B/Vision360.html?d=4143024602&sr=10&s=20,false,http://diamondmedia.s3.amazonaws.com/PLOTTING/4143024602.gif,VS1,G,Surface graining is not shown.,48.48,10.63,NONE,,64.9,http://diamondmedia.s3.amazonaws.com/B2B/imaged/4143024602/still.jpg,Y,NON,Feather,GIA,GIA 7466689423,7.62*5.64*3.66,7.62,5.64,3.66,56.58,49.68,EX,11200,1.5,1.35,-48,5824,8736,EM,WHT,VG,70,,4143024602,USA,CN0,SN0,CW1,SW1,N,N,N,,,EX,http://view.diadna.com/dna/4143024602,false,https://diamondmedia.s3.us-east-1.amazonaws.com/B2B/imaged/4143024602/ASET_Black_BG.jpg,http://diamondmedia.s3.amazonaws.com/B2C/imaged/4143024602/video.mp4,http://diamondmedia.s3.amazonaws.com/B2C/imaged/4143024602/still.jpg,THK - VTK,,,
2225684202,http://diamondmedia.s3.amazonaws.com/CERTPDF/2225684202.pdf,https://s3.amazonaws.com/diamondmedia/B2B/Vision360.html?d=1402076401&sr=10&s=20,false,http://diamondmedia.s3.amazonaws.com/PLOTTING/1402076401.gif,VS1,J,Surface graining is not shown.,49.01,10.9,NONE,,67.6,http://diamondmedia.s3.amazonaws.com/B2B/imaged/1402076401/still.jpg,Y,NON,Feather  Natural,GIA,GIA 2225684202,8.09*5.33*3.6,8.09,5.33,3.6,58.27,54.27,EX,6300,1.5,1.52,-47.1,3332.7,4999.05,EM,OWH,EX,69,,1402076401,IND,CN0,SN0,CW2,SW0,N,N,Y,CANADAMARK,,EX,http://view.diadna.com/dna/1402076401,false,https://diamondmedia.s3.us-east-1.amazonaws.com/B2B/imaged/1402076401/ASET_Black_BG.jpg,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1402076401/video.mp4,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1402076401/still.jpg,STK,,,
6227965232,http://diamondmedia.s3.amazonaws.com/CERTPDF/6227965232.pdf,https://s3.amazonaws.com/diamondmedia/B2B/Vision360.html?d=1603017101&sr=10&s=20,false,http://diamondmedia.s3.amazonaws.com/PLOTTING/1603017101.gif,VS1,J,,48.03,14.45,NONE,,67.7,http://diamondmedia.s3.amazonaws.com/B2B/imaged/1603017101/still.jpg,Y,FNT,Needle  Pinpoint,GIA,GIA 6227965232,7.56*5.44*3.68,7.56,5.44,3.68,56.13,48.52,EX,6300,1.5,1.39,-48.6,3238.2,4857.3,EM,OWH,VG,65,,1603017101,IND,CN1,SN0,CW1,SW0,N,N,N,,,EX,http://view.diadna.com/dna/1603017101,false,https://diamondmedia.s3.us-east-1.amazonaws.com/B2B/imaged/1603017101/ASET_Black_BG.jpg,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1603017101/video.mp4,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1603017101/still.jpg,THK - VTK,,,
2225823823,http://diamondmedia.s3.amazonaws.com/CERTPDF/2225823823.pdf,https://s3.amazonaws.com/diamondmedia/B2B/Vision360.html?d=1302208701&sr=10&s=20,false,http://diamondmedia.s3.amazonaws.com/PLOTTING/1302208701.gif,VS1,K,,47.21,10.61,NONE,VG,67.7,http://diamondmedia.s3.amazonaws.com/B2B/imaged/1302208701/still.jpg,Y,NON,Feather  Pinpoint  Natural,GIA,GIA 2225823823,7.56*5.55*3.76,7.56,5.55,3.76,56.85,53.38,EX,5100,1.5,1.36,-44.1,2850.9,4276.35,EM,LYL,VG,68,,1302208701,IND,CN0,SN0,CW1,SW1,N,N,N,,,EX,http://view.diadna.com/dna/1302208701,false,https://diamondmedia.s3.us-east-1.amazonaws.com/B2B/imaged/1302208701/ASET_Black_BG.jpg,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1302208701/video.mp4,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1302208701/still.jpg,STK - THK,,,
6223894366,http://diamondmedia.s3.amazonaws.com/CERTPDF/6223894366.pdf,https://s3.amazonaws.com/diamondmedia/B2B/Vision360.html?d=1303036801&sr=10&s=20,false,http://diamondmedia.s3.amazonaws.com/PLOTTING/1303036801.gif,VS1,K,,51.57,16.43,NONE,,69.7,http://diamondmedia.s3.amazonaws.com/B2B/imaged/1303036801/still.jpg,Y,NON,Feather  Cloud  Pinpoint,GIA,GIA 6223894366,7.34*5.42*3.77,7.34,5.42,3.77,57.78,49.16,EX,5100,1.5,1.35,-48.9,2606.1,3909.15,EM,LYL,EX,64,,1303036801,IND,CN0,SN0,CW1,SW1,N,Y,N,,,EX,http://view.diadna.com/dna/1303036801,false,https://diamondmedia.s3.us-east-1.amazonaws.com/B2B/imaged/1303036801/ASET_Black_BG.jpg,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1303036801/video.mp4,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1303036801/still.jpg,THK - VTK,,,
2225992690,http://diamondmedia.s3.amazonaws.com/CERTPDF/2225992690.pdf,https://s3.amazonaws.com/diamondmedia/B2B/Vision360.html?d=1403056500&sr=10&s=20,false,http://diamondmedia.s3.amazonaws.com/PLOTTING/1403056500.gif,VS1,K,,46.31,14.89,NONE,,67.5,http://diamondmedia.s3.amazonaws.com/B2B/imaged/1403056500/still.jpg,Y,NON,Crystal  Feather  Pinpoint  Natural,GIA,GIA 2225992690,8.31*5.21*3.51,8.31,5.21,3.51,57.38,49.93,EX,5100,1.5,1.6,-41,3009,4513.5,EM,LYL,VG,65,,1403056500,IND,CN1,SN0,CW1,SW1,N,N,N,CANADAMARK,,EX,http://view.diadna.com/dna/1403056500,false,https://diamondmedia.s3.us-east-1.amazonaws.com/B2B/imaged/1403056500/ASET_Black_BG.jpg,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1403056500/video.mp4,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1403056500/still.jpg,STK,,,
2225490291,http://diamondmedia.s3.amazonaws.com/CERTPDF/2225490291.pdf,https://s3.amazonaws.com/diamondmedia/B2B/Vision360.html?d=1402018402&sr=10&s=20,false,http://diamondmedia.s3.amazonaws.com/PLOTTING/1402018402.gif,VS2,E,,44.14,9.64,NONE,VG,63.7,http://diamondmedia.s3.amazonaws.com/B2B/imaged/1402018402/still.jpg,N,NON,Cloud  Crystal  Feather  Needle,GIA,GIA 2225490291,7.9*5.77*3.68,7.9,5.77,3.68,54.07,51.55,EX,11400,1.51,1.37,-60,4560,6885.6,EM,WHT,EX,68,,1402018402,IND,CN1,SN0,CW2,SW1,N,N,N,CANADAMARK,,EX,http://view.diadna.com/dna/1402018402,false,https://diamondmedia.s3.us-east-1.amazonaws.com/B2B/imaged/1402018402/ASET_Black_BG.jpg,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1402018402/video.mp4,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1402018402/still.jpg,STK,,,
2225992724,http://diamondmedia.s3.amazonaws.com/CERTPDF/2225992724.pdf,https://s3.amazonaws.com/diamondmedia/B2B/Vision360.html?d=1303056902&sr=10&s=20,false,http://diamondmedia.s3.amazonaws.com/PLOTTING/1303056902.gif,VS2,H,Additional clouds  pinpoints and surface graining are not shown.,50.18,9.77,NONE,,65,http://diamondmedia.s3.amazonaws.com/B2B/imaged/1303056902/still.jpg,Y,NON,Cloud  Crystal  Feather  Needle,GIA,GIA 2225992724,7.62*5.63*3.66,7.62,5.63,3.66,60.73,52.97,EX,8800,1.5,1.35,-46.5,4708,7062,EM,WHT,EX,70,,1303056902,IND,CN1,SN0,CW2,SW1,N,N,N,,,EX,http://view.diadna.com/dna/1303056902,false,https://diamondmedia.s3.us-east-1.amazonaws.com/B2B/imaged/1303056902/ASET_Black_BG.jpg,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1303056902/video.mp4,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1303056902/still.jpg,STK,,,
6223906493,http://diamondmedia.s3.amazonaws.com/CERTPDF/6223906493.pdf,https://s3.amazonaws.com/diamondmedia/B2B/Vision360.html?d=1403044601&sr=10&s=20,false,http://diamondmedia.s3.amazonaws.com/PLOTTING/1403044601.gif,VS2,I,Additional pinpoints are not shown.,51.65,10.1,NONE,,68.8,http://diamondmedia.s3.amazonaws.com/B2B/imaged/1403044601/still.jpg,N,NON,Feather  Crystal  Needle  Pinpoint,GIA,GIA 6223906493,7.42*5.44*3.74,7.42,5.44,3.74,59.88,52.79,EX,7400,1.5,1.36,-55,3330,4995,EM,OWH,VG,71,,1403044601,IND,CN1,SN0,CW3,SW0,N,N,Y,,,EX,http://view.diadna.com/dna/1403044601,false,https://diamondmedia.s3.us-east-1.amazonaws.com/B2B/imaged/1403044601/ASET_Black_BG.jpg,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1403044601/video.mp4,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1403044601/still.jpg,VTK - ETK,,,
2223894376,http://diamondmedia.s3.amazonaws.com/CERTPDF/2223894376.pdf,https://s3.amazonaws.com/diamondmedia/B2B/Vision360.html?d=1303034701&sr=10&s=20,false,http://diamondmedia.s3.amazonaws.com/PLOTTING/1303034701.gif,VS2,J,,48.27,12.89,NONE,VG,67.7,http://diamondmedia.s3.amazonaws.com/B2B/imaged/1303034701/still.jpg,N,MED,Crystal  Feather  Cloud  Pinpoint,GIA,GIA 2223894376,7.57*5.56*3.77,7.57,5.56,3.77,59.18,52.24,EX,5900,1.51,1.36,-58.1,2472.1,3732.87,EM,OWH,EX,69,,1303034701,IND,CN1,SN0,CW2,SW1,N,N,N,,,EX,http://view.diadna.com/dna/1303034701,false,https://diamondmedia.s3.us-east-1.amazonaws.com/B2B/imaged/1303034701/ASET_Black_BG.jpg,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1303034701/video.mp4,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1303034701/still.jpg,MED - STK,,,
2221666982,http://diamondmedia.s3.amazonaws.com/CERTPDF/2221666982.pdf,https://s3.amazonaws.com/diamondmedia/B2B/Vision360.html?d=1302107801&sr=10&s=20,false,http://diamondmedia.s3.amazonaws.com/PLOTTING/1302107801.gif,VS2,L,Pinpoints are not shown.,51.75,15.23,NONE,,69,http://diamondmedia.s3.amazonaws.com/B2B/imaged/1302107801/still.jpg,Y,NON,Crystal  Cloud  Feather  Natural,GIA,GIA 2221666982,7.32*5.44*3.75,7.32,5.44,3.75,56.07,48.32,EX,3900,1.5,1.35,-47,2067,3100.5,EM,LYL,EX,69,,1302107801,IND,CN1,SN0,CW2,SW1,N,Y,N,,,EX,http://view.diadna.com/dna/1302107801,false,https://diamondmedia.s3.us-east-1.amazonaws.com/B2B/imaged/1302107801/ASET_Black_BG.jpg,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1302107801/video.mp4,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1302107801/still.jpg,THK - VTK,,,
5211863759,http://diamondmedia.s3.amazonaws.com/CERTPDF/5211863759.pdf,https://s3.amazonaws.com/diamondmedia/B2B/Vision360.html?d=324228102&sr=10&s=20,false,http://diamondmedia.s3.amazonaws.com/PLOTTING/324228102.gif,SI1,E,Additional pinpoints are not shown.,0,10.04,NONE,VG,67.3,http://diamondmedia.s3.amazonaws.com/B2B/imaged/324228102/still.jpg,N,NON,Feather  Pinpoint  Cloud  Needle,GIA,GIA 5211863759,7.76*5.58*3.76,7.76,5.58,3.76,0,54.99,EX,9800,1.5,1.39,-58.8,4037.6000000000004,6056.4,EM,WHT,VG,69,,324228102,IND,CN0,SN0,CW2,SW1,N,N,Y,CANADAMARK,,EX,http://view.diadna.com/dna/324228102,false,https://diamondmedia.s3.us-east-1.amazonaws.com/B2B/imaged/324228102/ASET_Black_BG.jpg,http://diamondmedia.s3.amazonaws.com/B2C/imaged/324228102/video.mp4,http://diamondmedia.s3.amazonaws.com/B2C/imaged/324228102/still.jpg,MED - STK,,,
2223516668,http://diamondmedia.s3.amazonaws.com/CERTPDF/2223516668.pdf,https://s3.amazonaws.com/diamondmedia/B2B/Vision360.html?d=1222010801&sr=10&s=20,false,http://diamondmedia.s3.amazonaws.com/PLOTTING/1222010801.gif,SI1,F,Pinpoints are not shown. Surface graining is not shown.,48.03,14.05,NONE,VG,66.6,http://diamondmedia.s3.amazonaws.com/B2B/imaged/1222010801/still.jpg,N,FNT,Knot  Etch Channel  Crystal  Needle,GIA,GIA 2223516668,8.01*5.39*3.59,8.01,5.39,3.59,57.41,49.4,EX,9300,1.5,1.49,-61.8,3552.6000000000004,5328.9,EM,WHT,VG,66,,1222010801,IND,CN1,SN0,CW2,SW2,N,Y,Y,,,EX,http://view.diadna.com/dna/1222010801,false,https://diamondmedia.s3.us-east-1.amazonaws.com/B2B/imaged/1222010801/ASET_Black_BG.jpg,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1222010801/video.mp4,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1222010801/still.jpg,STK - THK,,,
2221670010,http://diamondmedia.s3.amazonaws.com/CERTPDF/2221670010.pdf,https://s3.amazonaws.com/diamondmedia/B2B/Vision360.html?d=1302110302&sr=10&s=20,false,http://diamondmedia.s3.amazonaws.com/PLOTTING/1302110302.gif,SI2,H,,47.46,10.17,NONE,VG,64.7,http://diamondmedia.s3.amazonaws.com/B2B/imaged/1302110302/still.jpg,N,NON,Feather,GIA,GIA 2221670010,8.52*5.4*3.49,8.52,5.4,3.49,54.68,51.77,EX,6600,1.52,1.58,-55,2970,4514.4,EM,WHT,EX,70,,1302110302,USA,CN0,SN0,CW2,SW1,N,Y,N,,,EX,http://view.diadna.com/dna/1302110302,false,https://diamondmedia.s3.us-east-1.amazonaws.com/B2B/imaged/1302110302/ASET_Black_BG.jpg,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1302110302/video.mp4,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1302110302/still.jpg,STK,,,
2221838897,http://diamondmedia.s3.amazonaws.com/CERTPDF/2221838897.pdf,https://s3.amazonaws.com/diamondmedia/B2B/Vision360.html?d=1402113202&sr=10&s=20,false,http://diamondmedia.s3.amazonaws.com/PLOTTING/1402113202.gif,FL,D,,41.22,8.54,NONE,,65.2,http://diamondmedia.s3.amazonaws.com/B2B/imaged/1402113202/still.jpg,Y,NON,,GIA,GIA 2221838897,8.03*5.59*3.64,8.03,5.59,3.64,53.2,53.9,EX,12500,1.42,1.44,-23.2,9600,13632,EM,WHT,EX,70,,1402113202,ISR,CN0,SN0,CW0,SW0,N,N,N,,,EX,http://view.diadna.com/dna/1402113202,false,https://diamondmedia.s3.us-east-1.amazonaws.com/B2B/imaged/1402113202/ASET_Black_BG.jpg,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1402113202/video.mp4,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1402113202/still.jpg,STK - THK,,,
